KPC_U

 ======== test get_l2 ========= 

2026-02-10 16:02:04,362; DEBUG; pypromice.pipeline.aws; AWS(config_file=../aws-l0//tx/config/KPC_U.toml, inpath=../aws-l0//tx/, data_issues_repository=../PROMICE-AWS-data-issues, var_file=None, meta_file=None)
2026-02-10 16:02:15,435; DEBUG; pypromice.core.qc.github_data_issues; ---> None None z_boom_cor_u max_filter 2.8 flagged 1/30948
2026-02-10 16:02:15,441; DEBUG; pypromice.core.qc.github_data_issues; ---> None None z_stake_cor max_filter 2.0 flagged 0/30948
2026-02-10 16:02:15,442; INFO; pypromice.core.qc.github_data_issues; could not adjust z_surf_1 not in dataset
2026-02-10 16:02:15,442; INFO; pypromice.core.qc.github_data_issues; could not adjust z_surf_2 not in dataset
2026-02-10 16:02:17,836; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 16:02:18,831; INFO; pypromice.io.write; Resampling to 60min
2026-02-10 16:02:18,955; INFO; pypromice.io.write; Writing to files...
2026-02-10 16:02:21,715; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/tx/KPC_U/KPC_U_hour.csv
2026-02-10 16:02:21,715; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/tx/KPC_U/KPC_U_hour.nc
2026-02-10 16:02:21,716; DEBUG; pypromice.pipeline.aws; AWS(config_file=../aws-l0//raw/config/KPC_U.toml, inpath=../aws-l0//raw/KPC_U/, data_issues_repository=../PROMICE-AWS-data-issues, var_file=None, meta_file=None)
2026-02-10 16:02:21,763; DEBUG; pypromice.pipeline.aws; Source information: {'pypromice': '1.5.1', 'l0_config_file': 'KPC_U.toml:4bdadcfd32851bd1d43433658ee1f333a340ed01', 'l0_data_root': '4bdadcfd32851bd1d43433658ee1f333a340ed01', 'data_issues': 'a469096a07c8232cfb9c3d702402eeec79075bfb'}
2026-02-10 16:02:21,777; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2012_raw.txt
2026-02-10 16:02:23,583; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2012_raw.txt
2026-02-10 16:02:23,590; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2016_raw.txt
2026-02-10 16:02:24,267; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2016_raw.txt
2026-02-10 16:02:25,490; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2016_raw.txt
2026-02-10 16:02:25,494; INFO; pypromice.io.ingest.l0; Detected L0 file type 'csv_default' for ../aws-l0/raw/KPC_U/KPC_U_2016_raw_transmitted_1.txt
2026-02-10 16:02:25,504; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2016_raw_transmitted_1.txt
2026-02-10 16:02:25,511; INFO; pypromice.io.ingest.l0; Detected L0 file type 'csv_default' for ../aws-l0/raw/KPC_U/KPC_U_2017_raw_transmitted.txt
2026-02-10 16:02:25,540; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2017_raw_transmitted.txt
2026-02-10 16:02:26,250; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2019_raw_SlimTableMem.txt
2026-02-10 16:02:26,283; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2019_raw_SlimTableMem.txt
2026-02-10 16:02:26,355; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2019_raw_SlimTableMem.txt
2026-02-10 16:02:26,361; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2022_raw.txt
2026-02-10 16:02:26,823; INFO; pypromice.io.ingest.l0; Detected L0 file type 'toa5' for ../aws-l0/raw/KPC_U/KPC_U_2022_raw.txt
2026-02-10 16:02:27,654; INFO; pypromice.io.ingest.l0; L0 data successfully loaded from KPC_U_2022_raw.txt
2026-02-10 16:02:27,705; INFO; pypromice.pipeline.aws; Level 1 processing...
2026-02-10 16:02:45,544; INFO; pypromice.pipeline.aws; Level 2 processing...
2026-02-10 16:03:02,913; DEBUG; pypromice.core.qc.persistence; Running persistence_qc using {'t_i': {'max_diff': 0.0001, 'period': 2}, 't_u': {'max_diff': 0.0001, 'period': 2}, 't_l': {'max_diff': 0.0001, 'period': 2}, 'p_i': {'max_diff': 0.0001, 'period': 3}, 'p_u': {'max_diff': 0.0001, 'period': 150}, 'p_l': {'max_diff': 0.0001, 'period': 150}, 'gps_lat_lon': {'max_diff': 1e-06, 'period': 6}, 'gps_alt': {'max_diff': 0.0001, 'period': 6}, 't_rad': {'max_diff': 0.0001, 'period': 2}, 'rh_i': {'max_diff': 0.0001, 'period': 2}, 'rh_u': {'max_diff': 0.0001, 'period': 2}, 'rh_l': {'max_diff': 0.0001, 'period': 2}, 'wspd_i': {'max_diff': 0.0001, 'period': 6}, 'wspd_u': {'max_diff': 0.0001, 'period': 6}, 'wspd_l': {'max_diff': 0.0001, 'period': 6}}
2026-02-10 16:03:11,737; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on p_u (tol=1.0, factor=2.0): filtering 4/595321
2026-02-10 16:03:18,786; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on p_u (tol=1.0, factor=2.0): filtering 0/595321
2026-02-10 16:03:19,568; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_u (tol=3.0, factor=2.2): filtering 23/595321
2026-02-10 16:03:26,819; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_u (tol=3.0, factor=2.2): filtering 1/595321
2026-02-10 16:03:27,615; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on rh_u (tol=2.0, factor=3.5): filtering 36/595321
2026-02-10 16:03:34,857; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on rh_u (tol=2.0, factor=3.5): filtering 0/595321
2026-02-10 16:03:35,677; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on wspd_u (tol=0.5, factor=2.0): filtering 265/595321
2026-02-10 16:03:42,832; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on wspd_u (tol=0.5, factor=2.0): filtering 62/595321
2026-02-10 16:03:43,443; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_1 (tol=0.5, factor=1.5): filtering 813/595321
2026-02-10 16:03:50,508; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_1 (tol=0.5, factor=1.5): filtering 181/595321
2026-02-10 16:03:51,110; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_2 (tol=0.5, factor=1.5): filtering 950/595321
2026-02-10 16:03:58,295; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_2 (tol=0.5, factor=1.5): filtering 280/595321
2026-02-10 16:03:58,876; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_3 (tol=0.5, factor=1.5): filtering 840/595321
2026-02-10 16:04:06,084; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_3 (tol=0.5, factor=1.5): filtering 187/595321
2026-02-10 16:04:06,666; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_4 (tol=0.5, factor=1.5): filtering 951/595321
2026-02-10 16:04:13,678; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_4 (tol=0.5, factor=1.5): filtering 293/595321
2026-02-10 16:04:14,258; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_5 (tol=0.5, factor=1.5): filtering 852/595321
2026-02-10 16:04:21,223; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_5 (tol=0.5, factor=1.5): filtering 179/595321
2026-02-10 16:04:21,810; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_6 (tol=0.5, factor=1.5): filtering 952/595321
2026-02-10 16:04:28,757; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_6 (tol=0.5, factor=1.5): filtering 254/595321
2026-02-10 16:04:29,358; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_7 (tol=0.5, factor=1.5): filtering 814/595321
2026-02-10 16:04:36,330; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_7 (tol=0.5, factor=1.5): filtering 175/595321
2026-02-10 16:04:36,919; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_8 (tol=0.5, factor=1.5): filtering 1015/595321
2026-02-10 16:04:43,886; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i_8 (tol=0.5, factor=1.5): filtering 249/595321
2026-02-10 16:04:43,973; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on p_i (tol=1.0, factor=2.0): filtering 0/595321
2026-02-10 16:04:50,450; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on t_i (tol=3.0, factor=2.2): filtering 0/595321
2026-02-10 16:04:56,944; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on rh_i (tol=2.0, factor=3.5): filtering 0/595321
2026-02-10 16:05:04,342; INFO; pypromice.core.qc.rate_of_change_filter; ROC filter on wspd_i (tol=0.5, factor=2.0): filtering 0/595321
2026-02-10 16:05:17,292; INFO; pypromice.core.qc.github_data_issues; Using file: ../PROMICE-AWS-data-issues/adjustments/KPC_U.csv
2026-02-10 16:05:27,312; INFO; pypromice.core.qc.github_data_issues; Using file: ../PROMICE-AWS-data-issues/flags/KPC_U.csv
2026-02-10 16:05:27,358; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-10-10 00:00:00 2008-10-15 00:00:00 dlr with RIME, flagged 721/595321
2026-02-10 16:05:27,367; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-10-10 00:00:00 2008-10-15 00:00:00 ulr with RIME, flagged 721/595321
2026-02-10 16:05:27,374; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-10-10 00:00:00 2008-10-15 00:00:00 dsr with RIME, flagged 721/595321
2026-02-10 16:05:27,381; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-10-10 00:00:00 2008-10-15 00:00:00 usr with RIME, flagged 721/595321
2026-02-10 16:05:27,389; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-10 00:00:00 2008-12-12 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,393; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-10 00:00:00 2008-12-12 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,397; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-10 00:00:00 2008-12-12 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,402; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-10 00:00:00 2008-12-12 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,407; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-18 00:00:00 2008-12-21 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,411; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-18 00:00:00 2008-12-21 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,415; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-18 00:00:00 2008-12-21 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,420; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2008-12-18 00:00:00 2008-12-21 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,425; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-21 00:00:00 2009-01-28 00:00:00 dlr with RIME, flagged 1009/595321
2026-02-10 16:05:27,429; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-21 00:00:00 2009-01-28 00:00:00 ulr with RIME, flagged 1009/595321
2026-02-10 16:05:27,434; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-21 00:00:00 2009-01-28 00:00:00 dsr with RIME, flagged 1009/595321
2026-02-10 16:05:27,438; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-21 00:00:00 2009-01-28 00:00:00 usr with RIME, flagged 1009/595321
2026-02-10 16:05:27,443; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-31 00:00:00 2009-03-01 00:00:00 dlr with RIME, flagged 4177/595321
2026-02-10 16:05:27,447; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-31 00:00:00 2009-03-01 00:00:00 ulr with RIME, flagged 4177/595321
2026-02-10 16:05:27,452; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-31 00:00:00 2009-03-01 00:00:00 dsr with RIME, flagged 4177/595321
2026-02-10 16:05:27,456; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-01-31 00:00:00 2009-03-01 00:00:00 usr with RIME, flagged 4177/595321
2026-02-10 16:05:27,461; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-03-04 00:00:00 2009-03-10 00:00:00 dlr with RIME, flagged 865/595321
2026-02-10 16:05:27,465; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-03-04 00:00:00 2009-03-10 00:00:00 ulr with RIME, flagged 865/595321
2026-02-10 16:05:27,470; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-03-04 00:00:00 2009-03-10 00:00:00 dsr with RIME, flagged 865/595321
2026-02-10 16:05:27,474; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-03-04 00:00:00 2009-03-10 00:00:00 usr with RIME, flagged 865/595321
2026-02-10 16:05:27,479; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-09-17 00:00:00 2009-09-20 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,483; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-09-17 00:00:00 2009-09-20 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,487; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-09-17 00:00:00 2009-09-20 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,491; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-09-17 00:00:00 2009-09-20 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,496; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-10-11 00:00:00 2009-10-14 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,501; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-10-11 00:00:00 2009-10-14 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,505; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-10-11 00:00:00 2009-10-14 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,509; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-10-11 00:00:00 2009-10-14 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,514; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-01 00:00:00 2009-12-04 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,518; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-01 00:00:00 2009-12-04 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,522; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-01 00:00:00 2009-12-04 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,527; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-01 00:00:00 2009-12-04 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,531; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-07 00:00:00 2009-12-09 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,536; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-07 00:00:00 2009-12-09 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,540; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-07 00:00:00 2009-12-09 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,544; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-07 00:00:00 2009-12-09 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,549; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-24 00:00:00 2009-12-26 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,553; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-24 00:00:00 2009-12-26 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,557; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-24 00:00:00 2009-12-26 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,562; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2009-12-24 00:00:00 2009-12-26 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,566; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-09 00:00:00 2010-02-13 00:00:00 dlr with RIME, flagged 577/595321
2026-02-10 16:05:27,571; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-09 00:00:00 2010-02-13 00:00:00 ulr with RIME, flagged 577/595321
2026-02-10 16:05:27,575; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-09 00:00:00 2010-02-13 00:00:00 dsr with RIME, flagged 577/595321
2026-02-10 16:05:27,579; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-09 00:00:00 2010-02-13 00:00:00 usr with RIME, flagged 577/595321
2026-02-10 16:05:27,584; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-21 00:00:00 2010-03-06 00:00:00 dlr with RIME, flagged 1873/595321
2026-02-10 16:05:27,588; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-21 00:00:00 2010-03-06 00:00:00 ulr with RIME, flagged 1873/595321
2026-02-10 16:05:27,592; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-21 00:00:00 2010-03-06 00:00:00 dsr with RIME, flagged 1873/595321
2026-02-10 16:05:27,597; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-02-21 00:00:00 2010-03-06 00:00:00 usr with RIME, flagged 1873/595321
2026-02-10 16:05:27,602; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-09-18 00:00:00 2010-09-20 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,606; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-09-18 00:00:00 2010-09-20 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,610; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-09-18 00:00:00 2010-09-20 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,614; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-09-18 00:00:00 2010-09-20 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,619; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-10-22 00:00:00 2010-11-06 00:00:00 dlr with RIME, flagged 2161/595321
2026-02-10 16:05:27,624; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-10-22 00:00:00 2010-11-06 00:00:00 ulr with RIME, flagged 2161/595321
2026-02-10 16:05:27,628; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-10-22 00:00:00 2010-11-06 00:00:00 dsr with RIME, flagged 2161/595321
2026-02-10 16:05:27,632; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-10-22 00:00:00 2010-11-06 00:00:00 usr with RIME, flagged 2161/595321
2026-02-10 16:05:27,637; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-08 00:00:00 2010-12-10 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,641; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-08 00:00:00 2010-12-10 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,646; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-08 00:00:00 2010-12-10 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,650; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-08 00:00:00 2010-12-10 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,655; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-21 00:00:00 2010-12-23 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,659; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-21 00:00:00 2010-12-23 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,663; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-21 00:00:00 2010-12-23 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,667; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2010-12-21 00:00:00 2010-12-23 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,672; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-01-11 00:00:00 2011-01-13 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,676; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-01-11 00:00:00 2011-01-13 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,681; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-01-11 00:00:00 2011-01-13 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,685; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-01-11 00:00:00 2011-01-13 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,690; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-02-07 00:00:00 2011-02-09 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,694; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-02-07 00:00:00 2011-02-09 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,698; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-02-07 00:00:00 2011-02-09 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,703; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-02-07 00:00:00 2011-02-09 00:00:00 usr with RIME, flagged 289/595321
2026-02-10 16:05:27,707; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-03 00:00:00 2011-10-06 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,712; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-03 00:00:00 2011-10-06 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,716; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-03 00:00:00 2011-10-06 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,720; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-03 00:00:00 2011-10-06 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,725; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-11 00:00:00 2011-10-14 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,729; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-11 00:00:00 2011-10-14 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,733; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-11 00:00:00 2011-10-14 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,737; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-11 00:00:00 2011-10-14 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,742; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-19 00:00:00 2011-10-22 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,746; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-19 00:00:00 2011-10-22 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,750; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-19 00:00:00 2011-10-22 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,754; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-10-19 00:00:00 2011-10-22 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,759; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-20 00:00:00 2011-11-23 00:00:00 dlr with RIME, flagged 433/595321
2026-02-10 16:05:27,764; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-20 00:00:00 2011-11-23 00:00:00 ulr with RIME, flagged 433/595321
2026-02-10 16:05:27,768; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-20 00:00:00 2011-11-23 00:00:00 dsr with RIME, flagged 433/595321
2026-02-10 16:05:27,772; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-20 00:00:00 2011-11-23 00:00:00 usr with RIME, flagged 433/595321
2026-02-10 16:05:27,777; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-29 00:00:00 2011-12-09 00:00:00 dlr with RIME, flagged 1441/595321
2026-02-10 16:05:27,781; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-29 00:00:00 2011-12-09 00:00:00 ulr with RIME, flagged 1441/595321
2026-02-10 16:05:27,785; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-29 00:00:00 2011-12-09 00:00:00 dsr with RIME, flagged 1441/595321
2026-02-10 16:05:27,790; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-11-29 00:00:00 2011-12-09 00:00:00 usr with RIME, flagged 1441/595321
2026-02-10 16:05:27,795; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-12-27 00:00:00 2011-12-31 00:00:00 dlr with RIME, flagged 577/595321
2026-02-10 16:05:27,799; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-12-27 00:00:00 2011-12-31 00:00:00 ulr with RIME, flagged 577/595321
2026-02-10 16:05:27,804; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-12-27 00:00:00 2011-12-31 00:00:00 dsr with RIME, flagged 577/595321
2026-02-10 16:05:27,808; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2011-12-27 00:00:00 2011-12-31 00:00:00 usr with RIME, flagged 577/595321
2026-02-10 16:05:27,813; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-01-13 00:00:00 2012-01-15 00:00:00 dlr with RIME, flagged 289/595321
2026-02-10 16:05:27,817; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-01-13 00:00:00 2012-01-15 00:00:00 ulr with RIME, flagged 289/595321
2026-02-10 16:05:27,822; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-01-13 00:00:00 2012-01-15 00:00:00 dsr with RIME, flagged 289/595321
2026-02-10 16:05:27,826; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2012-01-13 00:00:00 2012-01-15 00:00:00 usr with RIME, flagged 289/595321
