CP1

 ======== test get_l2 ========= 

2026-02-10 15:48:54,485; DEBUG; pypromice.pipeline.aws; AWS(config_file=../aws-l0//tx/config/CP1.toml, inpath=../aws-l0//tx/, data_issues_repository=../PROMICE-AWS-data-issues, var_file=None, meta_file=None)
2026-02-10 15:50:33,673; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i_7 with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,677; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i_8 with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,682; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i_9 with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,687; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i_10 with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,692; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i_11 with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,697; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 tilt_x with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,702; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 tilt_y with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,704; DEBUG; pypromice.core.qc.github_data_issues; ---> could not flag z_pt not in dataset
2026-02-10 15:50:33,708; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 rot with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,713; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 z_boom_u with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,717; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 z_boom_l with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,719; DEBUG; pypromice.core.qc.github_data_issues; ---> could not flag z_stake not in dataset
2026-02-10 15:50:33,722; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 gps_lat with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,727; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 gps_lon with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,732; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 gps_alt with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,737; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 precip_u with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,742; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 precip_l with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,746; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 p_i with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,751; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 t_i with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,755; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 rh_i with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,760; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 wspd_i with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,765; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-02-15 00:00:00 2022-06-15 14:00:00 wdir_i with CONFIRMED, flagged 28/186925
2026-02-10 15:50:33,772; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_1 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,778; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_1 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,784; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_10 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,791; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_10 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,798; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_11 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,804; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_11 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,812; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_2 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,819; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_2 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,826; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_3 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,833; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_3 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,840; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_4 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,847; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_4 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,854; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_5 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,860; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_5 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,868; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_6 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,874; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_6 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,881; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_7 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,888; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_7 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,895; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_8 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,901; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_8 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,908; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2022-12-03 00:00:00 2023-06-20 00:00:00 t_i_9 with CONFIRMED, flagged 28655/186925
2026-02-10 15:50:33,915; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2023-09-14 03:00:00 2024-05-26 00:00:00 t_i_9 with CONFIRMED, flagged 36686/186925
2026-02-10 15:50:33,922; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-06-17 16:00:00 2021-06-17 18:00:00 z_boom_u with CONFIRMED, flagged 13/186925
2026-02-10 15:50:33,927; DEBUG; pypromice.core.qc.github_data_issues; ---> flagging 2021-06-17 16:00:00 2021-06-17 18:00:00 z_boom_l with CONFIRMED, flagged 13/186925
2026-02-10 15:50:37,033; INFO; pypromice.core.qc.github_data_issues; Using file: ../PROMICE-AWS-data-issues/adjustments/CP1.csv
2026-02-10 15:50:37,058; DEBUG; pypromice.core.qc.github_data_issues; ---> None None rh_i min_filter 30.0 flagged 0/186925
2026-02-10 15:50:37,071; DEBUG; pypromice.core.qc.github_data_issues; ---> None None rh_l min_filter 30.0 flagged 0/186925
2026-02-10 15:50:37,083; DEBUG; pypromice.core.qc.github_data_issues; ---> None None rh_u min_filter 30.0 flagged 0/186925
2026-02-10 15:50:37,095; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_1 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,107; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_10 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,119; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_11 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,132; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_2 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,145; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_3 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,157; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_4 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,170; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_5 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,183; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_6 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,195; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_7 min_filter -20.0 flagged 0/186925
2026-02-10 15:50:37,207; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_7 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,219; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_8 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,231; DEBUG; pypromice.core.qc.github_data_issues; ---> None None t_i_9 min_filter -30.0 flagged 0/186925
2026-02-10 15:50:37,248; DEBUG; pypromice.core.qc.github_data_issues; ---> 2022-05-01 00:00:00 None tilt_x min_filter 5.0 flagged 1791/186925
2026-02-10 15:50:37,259; DEBUG; pypromice.core.qc.github_data_issues; ---> None None tilt_x max_filter 10.0 flagged 2333/186925
2026-02-10 15:50:37,265; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2022-05-01 00:00:00 tilt_x max_filter 4.0 flagged 781/186925
2026-02-10 15:50:37,279; DEBUG; pypromice.core.qc.github_data_issues; ---> 2022-05-01 00:00:00 None tilt_y max_filter -1.0 flagged 574/186925
2026-02-10 15:50:37,291; DEBUG; pypromice.core.qc.github_data_issues; ---> 2022-05-01 00:00:00 None tilt_y min_filter -7.0 flagged 1889/186925
2026-02-10 15:50:37,297; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2022-05-01 00:00:00 tilt_y min_filter 1.5 flagged 1652/186925
2026-02-10 15:50:37,303; DEBUG; pypromice.core.qc.github_data_issues; ---> 2024-12-01 00:00:00 2025-03-01 00:00:00 z_boom_cor_l min_filter 2.0 flagged 211/186925
2026-02-10 15:50:37,311; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2023-04-21 00:00:00 z_boom_cor_l min_filter 1.3 flagged 470/186925
2026-02-10 15:50:37,318; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2023-01-01 00:00:00 z_boom_cor_l max_filter 2.6 flagged 2/186925
2026-02-10 15:50:37,324; DEBUG; pypromice.core.qc.github_data_issues; ---> 2024-12-01 00:00:00 2025-03-01 00:00:00 z_boom_cor_u min_filter 3.5 flagged 127/186925
2026-02-10 15:50:37,332; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2023-04-21 00:00:00 z_boom_cor_u min_filter 2.3 flagged 316/186925
2026-02-10 15:50:37,338; DEBUG; pypromice.core.qc.github_data_issues; ---> None 2022-05-01 00:00:00 z_boom_cor_u max_filter 4.0 flagged 11/186925
2026-02-10 15:50:37,349; DEBUG; pypromice.core.qc.github_data_issues; ---> None None z_boom_u min_filter 2.0 flagged 433/186925
2026-02-10 15:50:37,351; INFO; pypromice.core.qc.github_data_issues; could not adjust z_surf_1 not in dataset
2026-02-10 15:50:37,351; INFO; pypromice.core.qc.github_data_issues; could not adjust z_surf_2 not in dataset
2026-02-10 15:50:46,454; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 15:50:47,475; INFO; pypromice.io.write; Resampling to 10min
2026-02-10 15:50:47,716; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:50:56,671; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_10min.csv
2026-02-10 15:50:56,671; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_10min.nc
2026-02-10 15:50:57,053; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 15:50:58,552; INFO; pypromice.io.write; Resampling to 60min
2026-02-10 15:50:58,670; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:51:02,125; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_hour.csv
2026-02-10 15:51:02,126; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_hour.nc

 ======== test join_l2 ========= 

2026-02-10 15:51:03,481; INFO; pypromice.pipeline.join_l2; CP1 array loaded from /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_hour.nc
2026-02-10 15:51:04,058; INFO; pypromice.pipeline.join_l2; CP1 array loaded from /media/ice/Baptiste/geussnow01/aws-dev/L2_test/tx/CP1/CP1_hour.nc
2026-02-10 15:51:04,059; INFO; pypromice.pipeline.join_l2; Combining /media/ice/Baptiste/geussnow01/aws-dev/L2_test/raw/CP1/CP1_hour.nc with /media/ice/Baptiste/geussnow01/aws-dev/L2_test/tx/CP1/CP1_hour.nc...
2026-02-10 15:51:04,292; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:51:07,603; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/level_2/CP1/CP1_hour.csv
2026-02-10 15:51:07,603; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/level_2/CP1/CP1_hour.nc
2026-02-10 15:51:07,603; INFO; pypromice.pipeline.join_l2; Files saved to /media/ice/Baptiste/geussnow01/aws-dev/L2_test/level_2/CP1...

 ======== test l2tol3 ========= 

2026-02-10 15:51:07,905; WARNING; root; data_issues_path is missing. Using default data issues path: ../PROMICE-AWS-data-issues
2026-02-10 15:51:12,566; INFO; pypromice.pipeline.L2toL3; processing gps_lat without relocation
2026-02-10 15:51:12,571; INFO; pypromice.pipeline.L2toL3; processing gps_lon without relocation
2026-02-10 15:51:12,574; INFO; pypromice.pipeline.L2toL3; processing gps_alt without relocation
2026-02-10 15:51:12,602; INFO; pypromice.core.qc.github_data_issues; Using file: ../PROMICE-AWS-data-issues/adjustments/CP1.csv
2026-02-10 15:51:12,620; DEBUG; pypromice.core.qc.github_data_issues; ---> 2022-06-01 18:00:00 None z_surf_1 add 1.5
2026-02-10 15:51:12,621; DEBUG; pypromice.core.qc.github_data_issues; ---> 2023-06-19 14:00:00 None z_surf_1 add 1.5
2026-02-10 15:51:12,622; DEBUG; pypromice.core.qc.github_data_issues; ---> 2024-05-25 11:00:00 None z_surf_1 add 1.5
2026-02-10 15:51:12,623; DEBUG; pypromice.core.qc.github_data_issues; ---> 2025-05-09 14:00:00 None z_surf_1 add 1.5
2026-02-10 15:51:12,624; DEBUG; pypromice.core.qc.github_data_issues; ---> 2022-06-01 18:00:00 None z_surf_2 add 1.5
2026-02-10 15:51:12,625; DEBUG; pypromice.core.qc.github_data_issues; ---> 2023-06-19 14:00:00 None z_surf_2 add 1.5
2026-02-10 15:51:12,626; DEBUG; pypromice.core.qc.github_data_issues; ---> 2024-05-25 11:00:00 None z_surf_2 add 1.5
2026-02-10 15:51:12,626; DEBUG; pypromice.core.qc.github_data_issues; ---> 2025-05-09 14:00:00 None z_surf_2 add 1.5
2026-02-10 15:51:12,627; INFO; pypromice.pipeline.L2toL3; Combining surface height
2026-02-10 15:51:12,627; INFO; pypromice.pipeline.L2toL3; -> did not find z_ice_surf
2026-02-10 15:51:12,628; INFO; pypromice.pipeline.L2toL3; -> no z_pt or accumulation site: averaging z_surf_1 and z_surf_2
2026-02-10 15:51:12,707; INFO; pypromice.pipeline.L2toL3; Calculating thermistor depth
2026-02-10 15:51:12,775; INFO; pypromice.pipeline.L2toL3; interpolating 10 m firn/ice temperature (on hourly values)
2026-02-10 15:51:17,550; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 15:51:17,923; INFO; pypromice.io.write; Resampling to 60min
2026-02-10 15:51:18,108; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:51:20,995; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_hour.csv
2026-02-10 15:51:20,995; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_hour.nc
2026-02-10 15:51:21,002; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 15:51:21,172; INFO; pypromice.io.write; Resampling to 1D
2026-02-10 15:51:21,395; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:51:21,694; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_day.csv
2026-02-10 15:51:21,694; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_day.nc
2026-02-10 15:51:21,700; WARNING; pypromice.pipeline.resample; Dropping QC columns because they are of type object and cannot be resampled
2026-02-10 15:51:21,871; INFO; pypromice.io.write; Resampling to MS
2026-02-10 15:51:22,090; INFO; pypromice.io.write; Writing to files...
2026-02-10 15:51:22,485; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_month.csv
2026-02-10 15:51:22,485; INFO; pypromice.io.write; Written to /media/ice/Baptiste/geussnow01/aws-dev/L3_test/stations/CP1/CP1_month.nc
